Date,City,Latitude,Longitude,Crime_Type,Daily_Incidents,Investigation_Status
2025-05-08,Kolkata,22.5456371698596,88.39982524731005,Assault,12,Under Investigation
2025-05-08,Hyderabad,17.356154791503485,78.50527315739461,Burglary,6,Resolved
2025-05-08,Ahmedabad,23.019375119305312,72.56776846080663,Theft,11,Open
2025-05-08,Jaipur,26.90317601121725,75.74174074034508,Vandalism,8,Resolved
2025-05-08,Lucknow,26.80340776314408,80.90709699424812,Theft,1,Open
2025-05-08,Bhopal,23.275472629292416,77.41760305767343,Vandalism,11,Resolved
2025-05-09,Mumbai,19.078659149365123,72.86077968318317,Burglary,19,Under Investigation
2025-05-09,Delhi,28.737448015797174,77.12427708753508,Fraud,13,Open
2025-05-09,Bengaluru,12.931673997065003,77.5453216667286,Assault,15,Resolved
2025-05-09,Chennai,13.033855999511252,80.24667578696793,Theft,1,Open
2025-05-09,Kolkata,22.615708013278507,88.36427986676271,Theft,16,Resolved
2025-05-09,Hyderabad,17.355778026579692,78.51246578207616,Fraud,6,Resolved
2025-05-09,Ahmedabad,23.034853821792,72.5989652850189,Theft,15,Open
2025-05-09,Jaipur,26.867819313575048,75.79224752111925,Fraud,16,Open
2025-05-09,Lucknow,26.890458144988777,80.9124649869617,Theft,0,Open
2025-05-09,Bhopal,23.214202443294766,77.38041635243225,Theft,2,Open
2025-05-10,Mumbai,19.114439365948606,72.86910500304624,Vandalism,8,Resolved
2025-05-10,Delhi,28.711269730724815,77.0530344520373,Burglary,11,Under Investigation
2025-05-10,Bengaluru,12.974010393747449,77.59787040679797,Assault,15,Under Investigation
2025-05-10,Chennai,13.062078876015173,80.29062687090082,Burglary,18,Under Investigation
2025-05-10,Kolkata,22.585175666319323,88.3218329023604,Burglary,12,Under Investigation
2025-05-10,Hyderabad,17.37244975556163,78.51494358626098,Burglary,15,Resolved
2025-05-10,Ahmedabad,23.01898108590214,72.5682827690635,Burglary,0,Under Investigation
2025-05-10,Jaipur,26.93593800693589,75.78183070552465,Fraud,16,Under Investigation
2025-05-10,Lucknow,26.839788340347994,80.9799909315001,Fraud,15,Under Investigation
2025-05-10,Bhopal,23.25042987376964,77.42106263911052,Assault,6,Resolved
2025-05-11,Mumbai,19.049831393054447,72.84219782050938,Burglary,1,Under Investigation
2025-05-11,Delhi,28.73767380731903,77.09059629399474,Burglary,6,Under Investigation
2025-05-11,Bengaluru,13.01834711447089,77.64238278808848,Theft,9,Under Investigation
2025-05-11,Chennai,13.117416386085717,80.28669989347384,Theft,15,Resolved
2025-05-11,Kolkata,22.52480704764618,88.33485063426069,Burglary,4,Under Investigation
2025-05-11,Hyderabad,17.41598042657205,78.48061245982596,Theft,3,Resolved
2025-05-11,Ahmedabad,22.9738468885817,72.56417743943807,Fraud,12,Open
2025-05-11,Jaipur,26.87333879903225,75.80629477044842,Theft,4,Resolved
2025-05-11,Lucknow,26.832065965795014,80.92743635110902,Fraud,11,Under Investigation
2025-05-11,Bhopal,23.215881477055074,77.41796610441992,Assault,4,Resolved
2025-05-12,Mumbai,19.055695332968956,72.91102241381644,Fraud,12,Resolved
2025-05-12,Delhi,28.666431209577297,77.08988278016277,Burglary,18,Under Investigation
2025-05-12,Bengaluru,13.000095852685847,77.6052938565232,Theft,18,Open
2025-05-12,Chennai,13.123561536669529,80.27407676491144,Theft,10,Open
2025-05-12,Kolkata,22.57101992421897,88.32612871152381,Theft,18,Under Investigation
2025-05-12,Hyderabad,17.377865620087494,78.4465245479876,Fraud,9,Open
2025-05-12,Ahmedabad,23.06411326494512,72.5903321510701,Assault,1,Resolved
2025-05-12,Jaipur,26.910051100749016,75.74931662011058,Fraud,1,Resolved
2025-05-12,Lucknow,26.814153012288415,80.9807611402735,Vandalism,9,Resolved
2025-05-12,Bhopal,23.217698844030465,77.37433115486252,Theft,4,Under Investigation
2025-05-13,Mumbai,19.116125059357515,72.91769229134962,Fraud,1,Resolved
2025-05-13,Delhi,28.70099880967201,77.12847355214488,Vandalism,6,Under Investigation
2025-05-13,Bengaluru,12.967893840519151,77.6236929686854,Burglary,16,Under Investigation
2025-05-13,Chennai,13.11305560866648,80.24349775319018,Theft,15,Open
2025-05-13,Kolkata,22.617881102684024,88.36935038440679,Fraud,6,Resolved
2025-05-13,Hyderabad,17.37180575484189,78.4822975378905,Vandalism,3,Open
2025-05-13,Ahmedabad,23.032311620031994,72.59273297929538,Fraud,0,Open
2025-05-13,Jaipur,26.957124740909087,75.77234954137818,Burglary,1,Resolved
2025-05-13,Lucknow,26.82625252346127,80.94079815345692,Burglary,8,Under Investigation
2025-05-13,Bhopal,23.217010897901144,77.4090650517987,Fraud,12,Under Investigation
2025-05-14,Mumbai,19.06257857699712,72.8539290449443,Fraud,19,Resolved
2025-05-14,Delhi,28.713524565430845,77.13833689947647,Theft,18,Open
2025-05-14,Bengaluru,13.018102263907696,77.62863300497285,Theft,11,Open
2025-05-14,Chennai,13.095295520311787,80.31194447098072,Burglary,3,Resolved
2025-05-14,Kolkata,22.596014749208486,88.39720128862184,Vandalism,6,Under Investigation
2025-05-14,Hyderabad,17.39833049366727,78.52795435474611,Vandalism,9,Under Investigation
2025-05-14,Ahmedabad,23.031954235035506,72.56684003052987,Theft,13,Resolved
2025-05-14,Jaipur,26.86933650790195,75.78914652717484,Theft,18,Resolved
2025-05-14,Lucknow,26.885190996240876,80.90280232885837,Theft,17,Resolved
2025-05-14,Bhopal,23.275928412710872,77.42493009577574,Fraud,14,Under Investigation
2025-05-15,Mumbai,19.06385844833864,72.83248781238416,Vandalism,17,Open
2025-05-15,Delhi,28.720690322279328,77.09046165790637,Assault,0,Resolved
2025-05-15,Bengaluru,12.977643832200156,77.57105774048644,Fraud,10,Resolved
2025-05-15,Chennai,13.116157963747677,80.31948395798656,Assault,2,Under Investigation
2025-05-15,Kolkata,22.583662103655318,88.39249983903004,Burglary,4,Resolved
2025-05-15,Hyderabad,17.403310021042874,78.52992760270094,Burglary,14,Under Investigation
2025-05-15,Ahmedabad,23.02192925716417,72.54863217519352,Burglary,19,Open
2025-05-15,Jaipur,26.94792102859672,75.81139725632448,Fraud,16,Under Investigation
2025-05-15,Lucknow,26.819081213275116,80.96697911800796,Burglary,15,Under Investigation
2025-05-15,Bhopal,23.22708964511671,77.41549460786902,Vandalism,2,Under Investigation
2025-05-16,Mumbai,19.06574987684223,72.84477161906916,Burglary,17,Resolved
2025-05-16,Delhi,28.690110835070758,77.06549176390253,Vandalism,4,Under Investigation
2025-05-16,Bengaluru,12.97977830239419,77.58504091735593,Burglary,18,Under Investigation
2025-05-16,Chennai,13.048269582325691,80.30628012425885,Theft,10,Open
2025-05-16,Kolkata,22.587330470029695,88.40282020607641,Vandalism,6,Open
2025-05-16,Hyderabad,17.417091733728313,78.52719447142579,Fraud,13,Open
2025-05-16,Ahmedabad,23.03848141749274,72.54307039865677,Fraud,6,Open
2025-05-16,Jaipur,26.935627986404693,75.76169115814241,Fraud,13,Under Investigation
2025-05-16,Lucknow,26.814753478386823,80.8966383732595,Theft,12,Under Investigation
2025-05-16,Bhopal,23.236173763611795,77.41145551991535,Vandalism,7,Open
2025-05-17,Mumbai,19.079966430292675,72.89528130044688,Burglary,5,Under Investigation
2025-05-17,Delhi,28.725374441753885,77.09990196444299,Vandalism,1,Resolved
2025-05-17,Bengaluru,12.966961142794444,77.61784833671362,Fraud,10,Open
2025-05-17,Chennai,13.103114303141409,80.3050686565195,Vandalism,14,Under Investigation
2025-05-17,Kolkata,22.528587517746967,88.3262779444415,Burglary,0,Under Investigation
2025-05-17,Hyderabad,17.354611816312634,78.44125034938621,Theft,14,Under Investigation
2025-05-17,Ahmedabad,22.982255430842123,72.59261473443328,Assault,16,Open
2025-05-17,Jaipur,26.941014946448853,75.7996930822652,Theft,13,Resolved
2025-05-17,Lucknow,26.819873234883936,80.94932482007344,Assault,16,Resolved
2025-05-17,Bhopal,23.290897978736666,77.4620527071472,Vandalism,5,Open
2025-05-18,Mumbai,19.056366316890113,72.8866135948646,Vandalism,1,Under Investigation
2025-05-18,Delhi,28.707756811523883,77.11626149332993,Fraud,7,Resolved
2025-05-18,Bengaluru,12.978400401593856,77.6086145804907,Assault,18,Under Investigation
2025-05-18,Chennai,13.13167609548192,80.30426682413288,Vandalism,17,Resolved
2025-05-18,Kolkata,22.556468679875582,88.35565176212768,Fraud,18,Resolved
2025-05-18,Hyderabad,17.415850643000137,78.45971685995544,Theft,11,Under Investigation
2025-05-18,Ahmedabad,23.058070668984485,72.54737693830408,Theft,15,Under Investigation
2025-05-18,Jaipur,26.872923612418276,75.74880561793928,Assault,10,Resolved
2025-05-18,Lucknow,26.85022670486997,80.98798875106225,Burglary,15,Open
2025-05-18,Bhopal,23.235065103409227,77.39617140237668,Vandalism,15,Resolved
2025-05-19,Mumbai,19.05208190563802,72.82915392248954,Assault,10,Under Investigation
2025-05-19,Delhi,28.730826123756646,77.09545307390793,Burglary,18,Resolved
2025-05-19,Bengaluru,12.923726068799398,77.63769750916687,Fraud,2,Under Investigation
2025-05-19,Chennai,13.124277808502733,80.30467521001756,Theft,12,Resolved
2025-05-19,Kolkata,22.58566731593986,88.388803436344,Burglary,0,Under Investigation
2025-05-19,Hyderabad,17.359873146575357,78.5122517778118,Burglary,10,Open
2025-05-19,Ahmedabad,22.993740183814687,72.56633271322805,Fraud,7,Open
2025-05-19,Jaipur,26.95955723237401,75.79184037428213,Burglary,10,Resolved
2025-05-19,Lucknow,26.849561611513124,80.93698191402183,Assault,6,Under Investigation
2025-05-19,Bhopal,23.289129425319533,77.39520157407354,Assault,11,Under Investigation
2025-05-20,Mumbai,19.07363280675756,72.85335628509904,Vandalism,16,Under Investigation
2025-05-20,Delhi,28.699349375620805,77.05575932606014,Fraud,15,Resolved
2025-05-20,Bengaluru,12.959656698122028,77.59739816768032,Vandalism,6,Under Investigation
2025-05-20,Chennai,13.104736150525747,80.27249261755053,Assault,18,Open
2025-05-20,Kolkata,22.54401650401199,88.3221123307149,Vandalism,8,Under Investigation
2025-05-20,Hyderabad,17.418779366644934,78.48105397998022,Fraud,17,Under Investigation
2025-05-20,Ahmedabad,23.013823477106065,72.56593841434787,Assault,3,Open
2025-05-20,Jaipur,26.872298842613574,75.83471527190994,Burglary,17,Open
2025-05-20,Lucknow,26.799704191259938,80.95983841756984,Fraud,11,Open
2025-05-20,Bhopal,23.288561563963423,77.38964034776058,Vandalism,12,Under Investigation
2025-05-21,Mumbai,19.047407244847633,72.8613644538909,Assault,7,Under Investigation
2025-05-21,Delhi,28.715641651758993,77.14704859877389,Fraud,8,Under Investigation
2025-05-21,Bengaluru,12.962620737805596,77.59922725680374,Theft,1,Open
2025-05-21,Chennai,13.130928824654806,80.31734259394983,Vandalism,14,Resolved
2025-05-21,Kolkata,22.59925464568342,88.40501725873182,Vandalism,4,Under Investigation
2025-05-21,Hyderabad,17.396964274669283,78.52433963339048,Burglary,2,Resolved
2025-05-21,Ahmedabad,23.070126621365716,72.60476042314698,Fraud,14,Open
2025-05-21,Jaipur,26.92621392050912,75.77145762051944,Theft,13,Resolved
2025-05-21,Lucknow,26.797212604814614,80.95100053041944,Theft,12,Resolved
2025-05-21,Bhopal,23.29828923237793,77.41777953523105,Fraud,3,Resolved
2025-05-22,Mumbai,19.107726005348294,72.90856987681471,Vandalism,3,Open
2025-05-22,Delhi,28.710971260460205,77.08193096321735,Theft,12,Open
2025-05-22,Bengaluru,12.932340202333814,77.60628054997831,Assault,12,Open
2025-05-22,Chennai,13.090397114558142,80.22433976241403,Burglary,9,Under Investigation
2025-05-22,Kolkata,22.52632430901482,88.39504839536819,Burglary,6,Open
2025-05-22,Hyderabad,17.34852873779006,78.44771485262248,Assault,8,Resolved
2025-05-22,Ahmedabad,23.02651212623025,72.58738272372219,Assault,8,Under Investigation
2025-05-22,Jaipur,26.88300230105152,75.78177979298069,Vandalism,14,Open
2025-05-22,Lucknow,26.798037850792564,80.92164357331262,Assault,18,Open
2025-05-22,Bhopal,23.213809522018995,77.45694574608403,Burglary,6,Open
2025-05-23,Mumbai,19.12026574847294,72.91738606262703,Assault,4,Open
2025-05-23,Delhi,28.660737439533015,77.13947422783983,Theft,2,Under Investigation
2025-05-23,Bengaluru,12.986993324910388,77.61244856843419,Theft,9,Open
2025-05-23,Chennai,13.038921435251734,80.2814900977525,Vandalism,18,Resolved
2025-05-23,Kolkata,22.524994323249423,88.39033669708614,Vandalism,18,Under Investigation
2025-05-23,Hyderabad,17.394620695384937,78.48089281594133,Theft,0,Under Investigation
2025-05-23,Ahmedabad,23.045616223134104,72.5833595333097,Burglary,8,Under Investigation
2025-05-23,Jaipur,26.865291802784053,75.76439309476302,Vandalism,19,Under Investigation
2025-05-23,Lucknow,26.817598719555914,80.94587660318663,Vandalism,14,Resolved
2025-05-23,Bhopal,23.24151718682886,77.46200830149998,Fraud,12,Open
2025-05-24,Mumbai,19.10444435020471,72.83128738909183,Fraud,16,Resolved
2025-05-24,Delhi,28.74777221734724,77.13719501677151,Vandalism,10,Under Investigation
2025-05-24,Bengaluru,12.946669082067755,77.63865244805,Assault,1,Under Investigation
2025-05-24,Chennai,13.04080796241612,80.27903644434105,Assault,1,Under Investigation
2025-05-24,Kolkata,22.60770035641367,88.34161763200068,Burglary,19,Resolved
2025-05-24,Hyderabad,17.369052163932476,78.48254383577763,Burglary,12,Open
2025-05-24,Ahmedabad,23.053336092517224,72.5909430671714,Vandalism,2,Open
2025-05-24,Jaipur,26.95616910371888,75.77636147713261,Vandalism,14,Open
2025-05-24,Lucknow,26.818351093532318,80.94756756755302,Theft,19,Resolved
2025-05-24,Bhopal,23.239533577272763,77.4141019273971,Theft,12,Open
2025-05-25,Mumbai,19.05199824236878,72.86722620160671,Assault,12,Resolved
2025-05-25,Delhi,28.680324515912407,77.0883949647693,Burglary,16,Under Investigation
2025-05-25,Bengaluru,13.001903681134287,77.58066123487194,Theft,1,Resolved
2025-05-25,Chennai,13.132637050468478,80.30637291914047,Burglary,14,Open
2025-05-25,Kolkata,22.586097877689173,88.33573803004492,Assault,17,Open
2025-05-25,Hyderabad,17.353079503866237,78.46611240960972,Vandalism,14,Resolved
2025-05-25,Ahmedabad,23.07221254303114,72.61153763113764,Theft,13,Open
2025-05-25,Jaipur,26.959791377599075,75.78376599428124,Vandalism,0,Under Investigation
2025-05-25,Lucknow,26.873311605253,80.97782312021067,Assault,10,Open
2025-05-25,Bhopal,23.289126147512015,77.38211975811681,Assault,14,Under Investigation
2025-05-26,Mumbai,19.03841477286527,72.86859312682778,Assault,18,Open
2025-05-26,Delhi,28.741041765504157,77.05348167921309,Burglary,14,Resolved
2025-05-26,Bengaluru,12.922850444468466,77.58558956529407,Vandalism,3,Under Investigation
2025-05-26,Chennai,13.115768442338565,80.2883429106907,Assault,6,Resolved
2025-05-26,Kolkata,22.583577882195858,88.38482582048309,Assault,17,Resolved
2025-05-26,Hyderabad,17.391376105218136,78.51692079519385,Assault,7,Resolved
2025-05-26,Ahmedabad,22.989936480230842,72.53408482014584,Burglary,17,Under Investigation
2025-05-26,Jaipur,26.920616146899878,75.79266979137488,Assault,14,Under Investigation
2025-05-26,Lucknow,26.893265570077812,80.9788165176475,Burglary,2,Under Investigation
2025-05-26,Bhopal,23.306324867780503,77.39267841778126,Vandalism,4,Under Investigation
2025-05-27,Mumbai,19.124637608577977,72.86123407450997,Vandalism,15,Open
2025-05-27,Delhi,28.717190711324008,77.06374761532257,Theft,5,Open
2025-05-27,Bengaluru,12.950722753233372,77.60990038461686,Theft,18,Under Investigation
2025-05-27,Chennai,13.082512141530197,80.24592211591191,Fraud,2,Under Investigation
2025-05-27,Kolkata,22.554112027597924,88.34342362545173,Assault,16,Resolved
2025-05-27,Hyderabad,17.42577026735395,78.43798778536922,Assault,14,Under Investigation
2025-05-27,Ahmedabad,22.97520132233804,72.56106945019974,Theft,13,Open
2025-05-27,Jaipur,26.893059081785616,75.82437281560998,Assault,4,Under Investigation
2025-05-27,Lucknow,26.867317700870803,80.91455158465743,Theft,4,Resolved
2025-05-27,Bhopal,23.25607660780013,77.43146487973841,Theft,12,Open
2025-05-28,Mumbai,19.03253821674612,72.87716635433853,Vandalism,8,Resolved
2025-05-28,Delhi,28.739457195713765,77.07745710797072,Vandalism,12,Resolved
2025-05-28,Bengaluru,12.977737813992297,77.61763041278164,Fraud,19,Resolved
2025-05-28,Chennai,13.12456260089281,80.29555265466729,Vandalism,7,Open
2025-05-28,Kolkata,22.570271894538156,88.39193132393179,Burglary,0,Resolved
2025-05-28,Hyderabad,17.403714721427477,78.495038520514,Vandalism,17,Open
2025-05-28,Ahmedabad,23.067535596730384,72.60691667257757,Burglary,8,Under Investigation
2025-05-28,Jaipur,26.886303154979842,75.76729219382287,Assault,9,Under Investigation
2025-05-28,Lucknow,26.806656197751686,80.95552938445384,Burglary,10,Resolved
2025-05-28,Bhopal,23.307445666028556,77.44764720259097,Theft,19,Open
2025-05-29,Mumbai,19.09227223604618,72.91186468972923,Assault,17,Open
2025-05-29,Delhi,28.682922252846428,77.14492379643279,Vandalism,0,Resolved
2025-05-29,Bengaluru,12.973576548309692,77.63435022837734,Theft,11,Resolved
2025-05-29,Chennai,13.042536396535583,80.30311548907711,Burglary,13,Open
2025-05-29,Kolkata,22.61727176020658,88.33642596976674,Theft,16,Open
2025-05-29,Hyderabad,17.417550716336603,78.51640972111011,Burglary,7,Resolved
2025-05-29,Ahmedabad,23.01204526126035,72.60218215453695,Vandalism,8,Under Investigation
2025-05-29,Jaipur,26.944555266053822,75.82788459638503,Fraud,3,Resolved
2025-05-29,Lucknow,26.896473347152337,80.94225530182426,Vandalism,9,Open
2025-05-29,Bhopal,23.28020264026084,77.36954603993429,Vandalism,7,Open
2025-05-30,Mumbai,19.103101178078166,72.85647789437749,Burglary,4,Resolved
2025-05-30,Delhi,28.66965445245385,77.13084781498782,Assault,0,Under Investigation
2025-05-30,Bengaluru,12.94187271589934,77.55485794452967,Assault,18,Open
2025-05-30,Chennai,13.126452678793818,80.31319958692522,Burglary,15,Under Investigation
2025-05-30,Kolkata,22.546056994700827,88.37506279935043,Vandalism,9,Resolved
2025-05-30,Hyderabad,17.37970138950212,78.51581224051885,Fraud,8,Open
2025-05-30,Ahmedabad,23.048347235120836,72.57394529453269,Burglary,12,Under Investigation
2025-05-30,Jaipur,26.954217857774278,75.83580302351724,Fraud,12,Under Investigation
2025-05-30,Lucknow,26.893439576155345,80.99604388221545,Burglary,8,Open
2025-05-30,Bhopal,23.255765305691753,77.45806610584846,Fraud,12,Open
2025-05-31,Mumbai,19.113477615268124,72.86098538187063,Fraud,7,Under Investigation
2025-05-31,Delhi,28.723252798835915,77.11657332406573,Assault,8,Open
2025-05-31,Bengaluru,13.014001305938333,77.61065786322534,Theft,11,Open
2025-05-31,Chennai,13.108990532462403,80.23264089315057,Assault,19,Resolved
2025-05-31,Kolkata,22.620341852898434,88.40171798584247,Assault,13,Resolved
2025-05-31,Hyderabad,17.411471461627457,78.44296100899889,Fraud,9,Resolved
2025-05-31,Ahmedabad,23.0076860597095,72.56095328396194,Assault,14,Open
2025-05-31,Jaipur,26.94252085870672,75.76616562062497,Assault,19,Resolved
2025-05-31,Lucknow,26.80352979278204,80.99073321855869,Assault,16,Resolved
2025-05-31,Bhopal,23.22496842196678,77.43205253958887,Burglary,4,Resolved
2025-06-01,Mumbai,19.064027411915404,72.86716057346149,Theft,1,Under Investigation
2025-06-01,Delhi,28.742325526643665,77.1367411411815,Assault,15,Open
2025-06-01,Bengaluru,12.958788004663859,77.60910626818128,Vandalism,9,Resolved
2025-06-01,Chennai,13.131235975189671,80.30694502646755,Fraud,4,Under Investigation
